PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Rob Gronkowski,@Pit,W 27-24,0/0,0,0,0,0,0,0,4.9,73.4,0.6,15.8
Travis Kelce,LAC,W 30-13,0/0,0,0,0,0.1,0.6,0,5.8,70.1,0.4,15.3
Zach Ertz,@NYG,W 34-29,0/0,0,0,0,0,0,0,5.1,57.1,0.5,13.8
Jimmy Graham,LAR,L 7-42,0/0,0,0,0,0,0,0,4.2,49.5,0.6,12.7
Evan Engram*,Phi,L 29-34,0/0,0,0,0,0,0,0,5.2,54.2,0.3,12.4
Jack Doyle,Den,L 13-25,0/0,0,0,0,0,0,0,4.8,49.7,0.3,11.6
Delanie Walker,@SF,L 23-25,0/0,0,0,0,0,0,0,4.5,51.1,0.3,11.1
Hunter Henry*,@KC,L 13-30,0/0,0,0,0,0,0,0,3.7,43.4,0.4,10.8
Kyle Rudolph,Cin,W 34-7,0/0,0,0,0,0,0,0,4.5,29.6,0.4,9.9
Vernon Davis,Ari,W 20-15,0/0,0,0,0,0,0,0,3.2,43,0.3,9.5
Julius Thomas*,@Buf,L 16-24,0/0,0,0,0,0,0,0,3.7,34.2,0.4,9.4
Jared Cook,Dal,L 17-20,0/0,0,0,0,0,0,0,3.4,43,0.3,9.3
Austin Hooper,@TB,W 24-21,0/0,0,0,0,0,0,0,3.4,40.2,0.3,9.2
Jason Witten,@Oak,W 20-17,0/0,0,0,0,0,0,0,3.9,36.4,0.3,9.2
Greg Olsen,GB,W 31-24,0/0,0,0,0,0,0,0,2.9,41,0.2,8.4
Cameron Brate,Atl,L 21-24,0/0,0,0,0,0,0,0,3.1,33.1,0.3,8.1
Tyler Kroft,@Min,L 7-34,0/0,0,0,0,0,0,0,3.3,32.9,0.2,8
Eric Ebron,Chi,W 20-10,0/0,0,0,0,0,0,0,3.1,35,0.2,7.8
Charles Clay,Mia,W 24-16,0/0,0,0,0,0,0,0,3.1,33.3,0.2,7.7
Stephen Anderson,@Jax,L 7-45,0/0,0,0,0,0,0,0,3.4,32.9,0.2,7.7
Austin Seferian-Jenkins*,@NO,L 19-31,0/0,0,0,0,0,0,0,3.1,32,0.2,7.7
Jesse James,NE,L 24-27,0/0,0,0,0,0,0,0,2.9,28,0.3,7.4
Ricky Seals-Jones,@Wsh,L 15-20,0/0,0,0,0,0,0,0,2.7,33.6,0.2,7.3
Garrett Celek,Ten,W 25-23,0/0,0,0,0,0,0,0,2.6,31.5,0.2,7
O.J. Howard*,Atl,L 21-24,0/0,0,0,0,0,0,0,2.6,29.9,0.2,6.9
Benjamin Watson,@Cle,W 27-10,0/0,0,0,0,0,0,0,3,25.8,0.2,6.9
David Njoku,Bal,L 10-27,0/0,0,0,0,0,0,0,2.7,28,0.2,6.6
Virgil Green,@Ind,W 25-13,0/0,0,0,0,0,0,0,2.4,26,0.2,6
Marcedes Lewis,Hou,W 45-7,0/0,0,0,0,0,0,0,1.9,24.1,0.2,5.7
Tyler Higbee,@Sea,W 42-7,0/0,0,0,0,0,0,0,2.1,23.1,0.2,5.5
Dion Sims,@Det,L 10-20,0/0,0,0,0,0,0,0,1.9,20.8,0.2,5.2
Richard Rodgers*,@Car,L 24-31,0/0,0,0,0,0,0,0,2,19.8,0.2,5
George Kittle,Ten,W 25-23,0/0,0,0,0,0,0,0,2,21.2,0.1,5
Niles Paul,Ari,W 20-15,0/0,0,0,0,0,0,0,1.8,20.7,0.2,4.8
Daniel Brown,@Det,L 10-20,0/0,0,0,0,0,0,0,1.7,18.7,0.2,4.5
Troy Niklas,@Wsh,L 15-20,0/0,0,0,0,0,0,0,1.8,17.9,0.1,4.5
Josh Hill,NYJ,W 31-19,0/0,0,0,0,0,0,0,1.5,16.4,0.2,4.4
Gerald Everett,@Sea,W 42-7,0/0,0,0,0,0,0,0,1.5,19.2,0.2,4.4
Antonio Gates,@KC,L 13-30,0/0,0,0,0,0,0,0,1.5,16.4,0.2,4.3
David Morgan,Cin,W 34-7,0/0,0,0,0,0,0,0,1.5,15.1,0.2,4.2
Ed Dickson,GB,W 31-24,0/0,0,0,0,0,0,0,0.9,12.1,0.1,2.6
Xavier Grimble,NE,L 24-27,0/0,0,0,0,0,0,0,1,9.9,0.1,2.6
Demetrius Harris,LAC,W 30-13,0/0,0,0,0,0,0,0,1,9.4,0.1,2.6
Anthony Fasano,@Buf,L 16-24,0/0,0,0,0,0,0,0,0.9,8.7,0.1,2.4
Nick O'Leary,Mia,W 24-16,0/0,0,0,0,0,0,0,0.9,11,0.1,2.4
Rhett Ellison,Phi,L 29-34,0/0,0,0,0,0,0,0,1,9.6,0.1,2.3
Jeff Heuerman,@Ind,W 25-13,0/0,0,0,0,0,0,0,0.9,10.4,0.1,2.2
Dwayne Allen,@Pit,W 27-24,0/0,0,0,0,0,0,0,0.8,8.2,0.1,2.2
James O'Shaughnessy,Hou,W 45-7,0/0,0,0,0,0,0,0,0.8,9.2,0.1,2
Eric Tomlinson,@NO,L 19-31,0/0,0,0,0,0,0,0,0.9,8.5,0.1,2
Ross Travis,Den,L 13-25,0/0,0,0,0,0,0,0,0.7,8.1,0.1,1.9
Lee Smith,Dal,L 17-20,0/0,0,0,0,0,0,0,0.8,7.1,0.1,1.9
Levine Toilolo*,@TB,W 24-21,0/0,0,0,0,0,0,0,0.7,7.2,0.1,1.8
C.J. Uzomah,@Min,L 7-34,0/0,0,0,0,0,0,0,0.6,6.1,0.1,1.5
Maxx Williams,@Cle,W 27-10,0/0,0,0,0,0,0,0,0.7,5.6,0,1.5
James Hanna,@Oak,W 20-17,0/0,0,0,0,0,0,0,0.6,5.9,0,1.5
Ben Braunecker,@Det,L 10-20,0/0,0,0,0,0,0,0,0.5,5.6,0,1.4
Luke Willson,LAR,L 7-42,0/0,0,0,0,0,0,0,0.5,5.4,0,1.3
Brent Celek,@NYG,W 34-29,0/0,0,0,0,0,0,0,0.4,5.4,0,1.2
Michael Roberts,Chi,W 20-10,0/0,0,0,0,0,0,0,0.4,4.9,0,1.2
Derek Carrier,@Sea,W 42-7,0/0,0,0,0,0,0,0,0.5,5,0,1.2
Jerell Adams,Phi,L 29-34,0/0,0,0,0,0,0,0,0.5,5.1,0,1.2
Chris Manhertz*,GB,W 31-24,0/0,0,0,0,0,0,0,0.4,4.7,0,1.1
Orson Charles,LAC,W 30-13,0/0,0,0,0,0,0,0,0.4,4,0,1.1
Geoff Swaim,@Oak,W 20-17,0/0,0,0,0,0,0,0,0.3,3,0,0.8
Sean McGrath,@KC,L 13-30,0/0,0,0,0,0,0,0,0.2,2.3,0,0.6
Jeremy Sprinkle,Ari,W 20-15,0/0,0,0,0,0,0,0,0.2,2.3,0,0.6
MarQueis Gray,@Buf,L 16-24,0/0,0,0,0,0,0,0,0.2,2.2,0,0.6
Ben Koyack,Hou,W 45-7,0/0,0,0,0,0,0,0,0.2,2.2,0,0.5
Jacob Hollister,@Pit,W 27-24,0/0,0,0,0,0,0,0,0.1,1.2,0,0.3
Alan Cross,Atl,L 21-24,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Antony Auclair,Atl,L 21-24,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Kellen Winslow,@NO,L 19-31,0/0,0,0,0,0,0,0,0,0,0,0
Alex Smith,Ari,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Owen Daniels,@Ind,W 25-13,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Fells,Phi,L 29-34,0/0,0,0,0,0,0,0,0,0,0,0
Matt Spaeth,NE,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Scott Chandler*,@Pit,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Clark Harris,@Min,L 7-34,0/0,0,0,0,0,0,0,0,0,0,0
Fred Davis,Ari,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Pettigrew,Chi,W 20-10,0/0,0,0,0,0,0,0,0,0,0,0
John Phillips,NYJ,W 31-19,0/0,0,0,0,0,0,0,0,0,0,0
Zach Miller*,@Det,L 10-20,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Myers,Atl,L 21-24,0/0,0,0,0,0,0,0,0,0,0,0
Jermaine Gresham,@Wsh,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Dennis Pitta*,@Cle,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Tony Moeaki,@Det,L 10-20,0/0,0,0,0,0,0,0,0,0,0,0
Jim Dray,@Wsh,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Garrett Graham,@Ind,W 25-13,0/0,0,0,0,0,0,0,0,0,0,0
Clay Harbor*,NYJ,W 31-19,0/0,0,0,0,0,0,0,0,0,0,0
Anthony McCoy,LAR,L 7-42,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Quarless,Chi,W 20-10,0/0,0,0,0,0,0,0,0,0,0,0
Richie Brockel,GB,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Cumberland,@KC,L 13-30,0/0,0,0,0,0,0,0,0,0,0,0
Logan Paulsen,Ten,W 25-23,0/0,0,0,0,0,0,0,0,0,0,0
Rob Housler,@Pit,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Bruce Miller,Ten,W 25-23,0/0,0,0,0,0,0,0,0,0,0,0
Luke Stocker,@SF,L 23-25,0/0,0,0,0,0,0,0,0,0,0,0
David Ausberry,Chi,W 20-10,0/0,0,0,0,0,0,0,0,0,0,0
D.J. Williams,Ari,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Cameron,@Buf,L 16-24,0/0,0,0,0,0,0,0,0,0,0,0
Coby Fleener*,NYJ,W 31-19,0/0,0,0,0,0,0,0,0,0,0,0
Ladarius Green,NE,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Greg Scruggs,@Pit,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Phillip Supernaw,@SF,L 23-25,0/0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,@SF,L 23-25,0/0,0,0,0,0,0,0,0,0,0,0
Dominique Jones,@Buf,L 16-24,0/0,0,0,0,0,0,0,0,0,0,0
Chase Ford,@Cle,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Cooper Helfet,Dal,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Bostick,@NO,L 19-31,0/0,0,0,0,0,0,0,0,0,0,0
Larry Donnell,@Cle,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Ifeanyi Momah*,@Wsh,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Eifert*,@Min,L 7-34,0/0,0,0,0,0,0,0,0,0,0,0
Gavin Escobar,@Cle,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Vance McDonald,NE,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Reed*,Ari,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Griffin*,@Jax,L 7-45,0/0,0,0,0,0,0,0,0,0,0,0
Michael Williams,@Pit,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Mychal Rivera*,Hou,W 45-7,0/0,0,0,0,0,0,0,0,0,0,0
Chris Gragg*,@NO,L 19-31,0/0,0,0,0,0,0,0,0,0,0,0
