Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
OUTVontaze Burfict LB CIN (6),,@DENW 20-17 ,15,,1,11,0,1,1,0,0,,55%
Korey Toomer LB LAC (9),,BUFW 54-24 ,12,,0,2,1,0,0,0,1,,8%
Christian Kirksey LB CLE (9),,JACL 7-19 ,12,,6,8,0,1,1,0,0,,75%
Telvin Smith LB JAC (8),,@CLEW 19-7 ,12,,2,3,1,0,0,1,1,,89%
OUTNigel Bradham LB PHI (10),,@DALW 37-9 ,11,,2,4,0,0,0,1,1,,23%
Alec Ogletree LB LA (8),,@MINL 7-24 ,11,,1,11,0,0,0,0,0,,81%
Deone Bucannon LB ARI (8),,@HOUL 21-31 ,11,,4,9,0,0,1,0,0,,34%
Preston Brown LB BUF (6),,@LACL 24-54 ,11,,2,11,0,0,0,0,0,,38%
C.J. Mosley LB BAL (10),,@GBW 23-0 ,10,,0,7,0,0,1,1,0,,91%
James Burgess LB CLE (9),,JACL 7-19 ,9,,8,7,0,1,0,0,0,,5%
Patrick Onwuasor LB BAL (10),,@GBW 23-0 ,9,,2,8,0,0,0,1,0,,8%
Terrell Suggs LB BAL (10),,@GBW 23-0 ,8,,0,2,0,2,1,0,0,,25%
Tahir Whitehead LB DET (7),,@CHIW 27-24 ,8,,1,8,0,0,0,0,0,,47%
QKiko Alonso LB MIA (1),,TBL 20-30 ,8,,2,8,0,0,0,0,0,,51%
Vince Williams LB PIT (9),,TENW 40-17 ,8,,1,6,0,1,0,0,0,,39%
Christian Jones LB CHI (9),,DETL 24-27 ,8,,2,6,0,1,0,0,0,,21%
IRAdarius Glanton LB TB (1),,@MIAW 30-20 ,8,,1,1,0,0,0,1,1,,2%
Kwon Alexander LB TB (1),,@MIAW 30-20 ,8,,2,6,1,0,0,0,0,,69%
Reggie Ragland LB KC (10),,@NYGL 9-12 ,8,,1,8,0,0,0,0,0,,12%
Calvin Munson LB NYG (8),,KCW 12-9 ,8,,5,8,0,0,0,0,0,,2%
Karlos Dansby LB ARI (8),,@HOUL 21-31 ,7,,2,7,0,0,0,0,0,,28%
Benardrick McKinney LB HOU (7),,ARIW 31-21 ,7,,2,7,0,0,0,0,0,,48%
Jake Ryan LB GB (8),,BALL 0-23 ,7,,0,7,0,0,0,0,0,,7%
Joe Schobert LB CLE (9),,JACL 7-19 ,7,,6,5,0,0,1,0,0,,61%
Ryan Kerrigan LB WAS (5),,@NOL 31-34 ,6,,0,4,0,1,0,0,0,,27%
Bobby Wagner LB SEA (6),,ATLL 31-34 ,6,,2,6,0,0,0,0,0,,93%
Marquis Flowers LB NE (9),,@OAKW 33-8 ,6,,0,4,0,0,1,0,0,,0%
IRNick Vigil LB CIN (6),,@DENW 20-17 ,6,,0,6,0,0,0,0,0,,22%
Deion Jones LB ATL (5),,@SEAW 34-31 ,6,,1,6,0,0,0,0,0,,77%
Kyler Fackrell LB GB (8),,BALL 0-23 ,6,,1,4,0,1,0,0,0,,0%
Nick Kwiatkoski LB CHI (9),,DETL 24-27 ,6,,0,2,0,1,1,0,0,,4%
IRCory James LB OAK (10),,NEL 8-33 ,6,,1,6,0,0,0,0,0,,10%
Lawrence Timmons LB MIA (1),,TBL 20-30 ,5,,1,5,0,0,0,0,0,,34%
Justin Houston LB KC (10),,@NYGL 9-12 ,5,,2,5,0,0,0,0,0,,60%
K.J. Wright LB SEA (6),,ATLL 31-34 ,5,,1,5,0,0,0,0,0,,49%
OUTZach Brown LB WAS (5),,@NOL 31-34 ,5,,0,5,0,0,0,0,0,,77%
IRRyan Shazier LB PIT (9),,TENW 40-17 ,5,,5,5,0,0,0,0,0,,68%
IRLeonard Floyd LB CHI (9),,DETL 24-27 ,5,,0,5,0,0,0,0,0,,15%
Blake Martinez LB GB (8),,BALL 0-23 ,5,,3,5,0,0,0,0,0,,77%
Erik Walden LB TEN (8),,@PITL 17-40 ,4,,0,2,0,1,0,0,0,,1%
Ramon Humber LB BUF (6),,@LACL 24-54 ,4,,3,4,0,0,0,0,0,,23%
Derrick Morgan LB TEN (8),,@PITL 17-40 ,4,,1,2,0,1,0,0,0,,5%
Mark Barron LB LA (8),,@MINL 7-24 ,4,,5,4,0,0,0,0,0,,77%
Lavonte David LB TB (1),,@MIAW 30-20 ,4,,3,4,0,0,0,0,0,,76%
Anthony Hitchens LB DAL (6),,PHIL 9-37 ,4,,1,4,0,0,0,0,0,,15%
Devon Kennard LB NYG (8),,KCW 12-9 ,4,,0,2,0,1,0,0,0,,2%
Kevin Pierre-Louis LB KC (10),,@NYGL 9-12 ,4,,1,4,0,0,0,0,0,,1%
IRShane Ray LB DEN (5),,CINL 17-20 ,4,,0,2,0,1,0,0,0,,8%
Lorenzo Alexander LB BUF (6),,@LACL 24-54 ,3,,1,3,0,0,0,0,0,,36%
Derrick Johnson LB KC (10),,@NYGL 9-12 ,3,,1,3,0,0,0,0,0,,35%
Paul Posluszny LB JAC (8),,@CLEW 19-7 ,3,,2,3,0,0,0,0,0,,29%
Clay Matthews LB GB (8),,BALL 0-23 ,3,,0,1,0,1,0,0,0,,19%
Navorro Bowman LB OAK (10),,NEL 8-33 ,3,,1,3,0,0,0,0,0,,60%
Robert Quinn LB LA (8),,@MINL 7-24 ,3,,1,3,0,0,0,0,0,,17%
IRPernell McPhee LB CHI (9),,DETL 24-27 ,3,,0,3,0,0,0,0,0,,2%
Brandon Marshall LB DEN (5),,CINL 17-20 ,3,,0,3,0,0,0,0,0,,52%
Mychal Kendricks LB PHI (10),,@DALW 37-9 ,3,,1,3,0,0,0,0,0,,19%
Bruce Irvin LB OAK (10),,NEL 8-33 ,3,,0,3,0,0,0,0,0,,12%
Manti Te'o LB NO (5),,WASW 34-31 ,3,,2,3,0,0,0,0,0,,6%
QJelani Jenkins LB HOU (7),,ARIW 31-21 ,3,,1,3,0,0,0,0,0,,3%
Michael Mauti LB NO (5),,WASW 34-31 ,3,,2,3,0,0,0,0,0,,0%
Kyle Van Noy LB NE (9),,@OAKW 33-8 ,3,,2,2,0,0.5,0,0,0,,43%
OUTJeremiah Attaochu LB LAC (9),,BUFW 54-24 ,3,,0,3,0,0,0,0,0,,0%
Todd Davis LB DEN (5),,CINL 17-20 ,3,,2,3,0,0,0,0,0,,7%
Denzel Perryman LB LAC (9),,BUFW 54-24 ,3,,2,3,0,0,0,0,0,,19%
Preston Smith LB WAS (5),,@NOL 31-34 ,3,,1,3,0,0,0,0,0,,6%
Martrell Spaight LB WAS (5),,@NOL 31-34 ,3,,4,3,0,0,0,0,0,,1%
Nick Dzubnar LB LAC (9),,BUFW 54-24 ,3,,1,3,0,0,0,0,0,,0%
Jaylon Smith LB DAL (6),,PHIL 9-37 ,3,,1,3,0,0,0,0,0,,28%
De'Vondre Campbell LB ATL (5),,@SEAW 34-31 ,3,,1,3,0,0,0,0,0,,22%
Jatavis Brown LB LAC (9),,BUFW 54-24 ,3,,2,3,0,0,0,0,0,,38%
Elandon Roberts LB NE (9),,@OAKW 33-8 ,3,,1,3,0,0,0,0,0,,5%
Tyler Matakevich LB PIT (9),,TENW 40-17 ,3,,0,3,0,0,0,0,0,,1%
Steve Longa LB DET (7),,@CHIW 27-24 ,3,,0,3,0,0,0,0,0,,0%
Jarrad Davis LB DET (7),,@CHIW 27-24 ,3,,1,3,0,0,0,0,0,,40%
Nicholas Morrow LB OAK (10),,NEL 8-33 ,3,,0,3,0,0,0,0,0,,2%
IRIsaiah Irving LB CHI (9),,DETL 24-27 ,3,,0,3,0,0,0,0,0,,0%
Ahmad Brooks LB GB (8),,BALL 0-23 ,2,,0,2,0,0,0,0,0,,2%
OUTJustin Durant LB DAL (6),,PHIL 9-37 ,2,,1,2,0,0,0,0,0,,1%
OUTDavid Harris LB NE (9),,@OAKW 33-8 ,2,,2,2,0,0,0,0,0,,8%
Brian Orakpo LB TEN (8),,@PITL 17-40 ,2,,0,2,0,0,0,0,0,,8%
IRJonathan Casillas LB NYG (8),,KCW 12-9 ,2,,2,2,0,0,0,0,0,,5%
Vincent Rey LB CIN (6),,@DENW 20-17 ,2,,0,2,0,0,0,0,0,,9%
Frank Zombo LB KC (10),,@NYGL 9-12 ,2,,1,2,0,0,0,0,0,,1%
Von Miller LB DEN (5),,CINL 17-20 ,2,,0,2,0,0,0,0,0,,75%
Courtney Upshaw LB ATL (5),,@SEAW 34-31 ,2,,2,0,0,0,1,0,0,,1%
Emmanuel Lamur LB MIN (9),,LAW 24-7 ,2,,0,2,0,0,0,0,0,,1%
Paul Worrilow LB DET (7),,@CHIW 27-24 ,2,,0,2,0,0,0,0,0,,4%
Avery Williamson LB TEN (8),,@PITL 17-40 ,2,,2,2,0,0,0,0,0,,20%
OUTD.J. Alexander LB SEA (6),,ATLL 31-34 ,2,,0,2,0,0,0,0,0,,0%
Zach Vigil LB WAS (5),,@NOL 31-34 ,2,,0,2,0,0,0,0,0,,3%
Zach Cunningham LB HOU (7),,ARIW 31-21 ,2,,3,2,0,0,0,0,0,,16%
Vince Biegel LB GB (8),,BALL 0-23 ,2,,0,2,0,0,0,0,0,,1%
Jordan Evans LB CIN (6),,@DENW 20-17 ,2,,1,2,0,0,0,0,0,,2%
Wesley Woodyard LB TEN (8),,@PITL 17-40 ,1,,1,1,0,0,0,0,0,,65%
OUTAkeem Ayers LB NYG (8),,KCW 12-9 ,1,,1,1,0,0,0,0,0,,1%
Sam Acho LB CHI (9),,DETL 24-27 ,1,,0,1,0,0,0,0,0,,1%
Nick Bellore LB DET (7),,@CHIW 27-24 ,1,,0,1,0,0,0,0,0,,2%
Craig Robertson LB NO (5),,WASW 34-31 ,1,,2,1,0,0,0,0,0,,14%
Najee Goode LB PHI (10),,@DALW 37-9 ,1,,0,1,0,0,0,0,0,,0%
IRAlex Okafor LB NO (5),,WASW 34-31 ,1,,5,1,0,0,0,0,0,,8%
Lerentee McCray LB JAC (8),,@CLEW 19-7 ,1,,1,1,0,0,0,0,0,,0%
QTerence Garvin LB SEA (6),,ATLL 31-34 ,1,,2,1,0,0,0,0,0,,1%
Daren Bates LB TEN (8),,@PITL 17-40 ,1,,0,1,0,0,0,0,0,,0%
Anthony Barr LB MIN (9),,LAW 24-7 ,1,,0,1,0,0,0,0,0,,24%
OUTTrevor Reilly LB NE (9),,@OAKW 33-8 ,1,,2,1,0,0,0,0,0,,0%
Shaquil Barrett LB DEN (5),,CINL 17-20 ,1,,0,1,0,0,0,0,0,,2%
Keith Smith LB DAL (6),,PHIL 9-37 ,1,,0,1,0,0,0,0,0,,0%
Brian Peters LB HOU (7),,ARIW 31-21 ,1,,0,1,0,0,0,0,0,,0%
Bud Dupree LB PIT (9),,TENW 40-17 ,1,,1,1,0,0,0,0,0,,10%
Eric Kendricks LB MIN (9),,LAW 24-7 ,1,,3,1,0,0,0,0,0,,58%
Za'Darius Smith LB BAL (10),,@GBW 23-0 ,1,,1,1,0,0,0,0,0,,0%
Anthony Chickillo LB PIT (9),,TENW 40-17 ,1,,0,1,0,0,0,0,0,,6%
Kyle Emanuel LB LAC (9),,BUFW 54-24 ,1,,1,1,0,0,0,0,0,,1%
IRCurtis Grant LB NYG (8),,KCW 12-9 ,1,,0,1,0,0,0,0,0,,0%
Myles Jack LB JAC (8),,@CLEW 19-7 ,1,,1,1,0,0,0,0,0,,68%
Kamalei Correa LB BAL (10),,@GBW 23-0 ,1,,0,1,0,0,0,0,0,,3%
OUTDevante Bond LB TB (1),,@MIAW 30-20 ,1,,0,1,0,0,0,0,0,,0%
Kamu Grugier-Hill LB PHI (10),,@DALW 37-9 ,1,,0,1,0,0,0,0,0,,0%
Stephen Weatherly LB MIN (9),,LAW 24-7 ,1,,0,1,0,0,0,0,0,,0%
Kendell Beckwith LB TB (1),,@MIAW 30-20 ,1,,0,1,0,0,0,0,0,,26%
OUTRyan Anderson LB WAS (5),,@NOL 31-34 ,1,,0,1,0,0,0,0,0,,1%
OUTTim Williams LB BAL (10),,@GBW 23-0 ,1,,1,1,0,0,0,0,0,,1%
Jayon Brown LB TEN (8),,@PITL 17-40 ,1,,2,1,0,0,0,0,0,,2%
Eric Wilson LB MIN (9),,LAW 24-7 ,1,,0,1,0,0,0,0,0,,0%
Donald Payne LB JAC (8),,@CLEW 19-7 ,1,,0,1,0,0,0,0,0,,0%
Xavier Woodson-Luster LB OAK (10),,NEL 8-33 ,1,,0,1,0,0,0,0,0,,0%
Connor Barwin LB LA (8),,@MINL 7-24 ,0,,1,0,0,0,0,0,0,,6%
Junior Galette LB WAS (5),,@NOL 31-34 ,0,,0,0,0,0,0,0,0,,1%
IRNick Perry LB GB (8),,BALL 0-23 ,0,,0,0,0,0,0,0,0,,9%
Chandler Jones LB ARI (8),,@HOUL 21-31 ,0,,0,0,0,0,0,0,0,,55%
Vic Beasley LB ATL (5),,@SEAW 34-31 ,0,,1,0,0,0,0,0,0,,32%
Damien Wilson LB DAL (6),,PHIL 9-37 ,0,,1,0,0,0,0,0,0,,1%
OUTRamik Wilson LB KC (10),,@NYGL 9-12 ,0,,1,0,0,0,0,0,0,,4%
IRBen Heeney LB HOU (7),,ARIW 31-21 ,0,,1,0,0,0,0,0,0,,0%
OUTCameron Lynch LB TB (1),,@MIAW 30-20 ,0,,1,0,0,0,0,0,0,,0%
IRJoe Walker LB PHI (10),,@DALW 37-9 ,0,,1,0,0,0,0,0,0,,0%
IRBrennan Scarlett LB HOU (7),,ARIW 31-21 ,0,,2,0,0,0,0,0,0,,1%
Haason Reddick LB ARI (8),,@HOUL 21-31 ,0,,1,0,0,0,0,0,0,,17%
T.J. Watt LB PIT (9),,TENW 40-17 ,0,,2,0,0,0,0,0,0,,45%
